0x0000000000004946c0e9F43F4Dee607b0eF1fA1c,$0.089905,
0x000041c033369e4fDE92172388Cb7f9B48BE8c78,,
0x0079A404C09ddD8950Cd3dAb6244F0c1bD96E126,,
0x009d11Fe629ac307C297FeD504E653e6F001CC87,,
0x00dec796bC11E6Fb8B5DA13662cBd06720603257,,
0x017bBa5d5D32feb687FDAfB9700418d55dAad091,,
0x02EffC88540E879C17AAf97d6E0cE041C5baF476,,
0x04C271ef0E8dD18A24C194aE7E72d74398B3B4b0,,
0x065E8FcbC9A065eA25d159123b1707186d96Cbf1,,
0x0ae2B37C8FFB170f82BB1ffE6956fbA804c85BcE,,
0x0C44012eB1dABa3bBc5d9CE7f5F4483f38f12b09,,
0x0de53f2d8c2c368a2B5B14000B7B8B5D4a1cEe61,,
0x0F3ce9be205D4abCF3eC2aEA83c35cC16FB8a415,,
0x1003121081a78704DF3F8CAFfDdd485052588878,,
0x10b0b1827622483f61d9Ed783C84dcb1DAda3c09,,
0x1195EC3F7c265b5275550247B31dF2de2d81A879,,
0x124c801606Be4b90bb46Fbb03fc0264B461B821B,,
0x147c69826e1b19e01854EBE0a26b1bB8e8509F6F,,
0x1843D7696373FD543c3673e3cde6119c9d1bD295,,
0x18F8e5A68c15F94977Eb7E5a22df0C8baaD69a7C,,
0x1a447823e455Afb26537F09CFaC73Fa0a9940471,,
0x1A94656A6245379bC0d9c64C402197528EdB2bD1,,
0x1b22C32cD936cB97C28C5690a0695a82Abf688e6,,
0x1c8Af6656D9E882b5682f226Ec1662AA69b6678d,,
0x1D165b6AD214e2944209c656BACf20430E03a931,,
0x1EEC114f344c965D43439bAfd4dD0c0637DF60d7,,
0x20B495af424946976B71597Bc41C5B516eebfa1a,,
0x22C1f6050E56d2876009903609a2cC3fEf83B415,,
0x258A6A0cc58Cfa91C552Da39B8D63b04c178243d,,
0x2594d80da5f2e4f742D1E479eb9408aAD132D0Bd,,
0x28Be79bD9ac609876B03f692d8d85278D8cBc2F3,,
0x29E240CFD7946BA20895a7a02eDb25C210f9f324,,
0x2a4D9Aa94f7d5Ee5651EbcF94D6e12CD34232433,,
0x2a9D1dfC0174E8dB66F1838bc251aDA66Cd76018,,
0x2b85FF30EE246E6B5e2f1cF5fD0aD8C68989eF59,,
0x2c594E1cB006E86C3879b1d8191a8B059AF52bE7,,
0x2c5a9980B41861D91D30d0E0271d1c093452DcA5,$1,177.54
0x2D52cA92B2a3f60EF6DcAA248C4aB1d8a6021E7d,,
0x2DF52Ef540688DD4788d9a4A9209D3fE94E884EA,,
0x2e83BA9B863e0B4FD0Cc377E5a9106c384fD79AC,,
0x2ECa465EA71A431e40c76Dd4FDad0115DDd58fdE,,
0x2Eec2D8FFb26eB04dD37078f52913321d840f607,,
0x2F47Aa70F6e473Af7D46a2B60da1eaF10De7602F,,
0x2Fb9cd948006819FFa3b41316608a809043ea84C,,
0x2FE3e4b2237bAF11ABd6Ca467f312C361Ac1c601,,
0x312422D5Bcf79dd94AD3FAD81398A18A54978F75,,
0x314f4d22eC9D7AD49934325c858F81cA524B3523,,
0x31AAf08ae86E540E24AAD31513ABc89C0bd6e6f0,,
0x31f3D9D1BeCE0c033fF78fA6DA60a6048F3E13c5,,
0x32C62c965DB5Fdac0F94E6276d6884070068D4bE,,
0x331F5593319a4d43353175905F8F61992Dfa5c9d,,
0x3372589a447165A3bb1A4301B394adB6Ec7E93F2,,
0x3508FeA7F28aa6C9B4A8A8a5379165984a3FdDD5,,
0x35A2b5C0B090057ea969051cE9Ecb427D53FD328,,
0x38456EC4d6fb35e7d81999377a078afd2BcC7C29,,
0x395E5461693e0bB5EC78302605030050f69e628d,,
0x3C4Cc9858e7cC842Ae7663bD3B6559fa343d46a1,,
0x3Da1310eAD777986f637d4DA42ac51D42c1A57B8,,
0x3E891eD5dC26F709df324F2B37CB5273Ea01846B,,
0x40E45890dff79e7D533797d964E64a2C0121F49a,$0.00176928,
0x430d0886dEcc2C31906c7B286b1e4c2Cff3a47F8,,
0x430d93346cceAe1f4e7B80E47815FccD047CC25C,,
0x439Ed31f860987a7e36Fab1e1C717406671aC159,,
0x43DbEa78dd1a0E6D2fa43f08e109cab95C1679A0,,
0x466Dd97F83b18aC23dDF16931f8171A817953fF1,,
0x46BADA28009B340D2faE1FDbab2fDf6039e00d60,,
0x471dAEE6E481b2ab7d2f2f64B8F9B083daAe29da,,
0x47Cbe25BbDB40a774cC37E1dA92d10C2C7Ec897F,,
0x47F32f9eBFc49a1434eB6190d5D8a80A2Dc36af5,,
0x48238A38ca178500c1EE7263e2c72Faf3CBe3437,,
0x48987d92089836e6EB80BE6aa84e9062710F19BB,,
0x48cdA8f398788BBD297768e4e53aA00dD524545b,,
0x48e3063CdA2433F4fE6208438e5aEec29CaAad1f,,
0x499C83DC2d90303382a5315f6E3DaBF46eaADE19,,
0x4A16BAf414b8e637Ed12019faD5Dd705735DB2e0,,
0x4A9e09f6d1F643Ee5f3b02039843D774a224577A,,
0x4C32322f353Fcb459B5031701C0d775619f57e8A,,
0x4C567C3363Cc42c5a42c6d8bf01503fd1d0b91cd,,
0x4D55e9d055817497De7B790D38328265f8E305D9,,
0x4D6b12B795903F5B4b1AEA95897c4328735377bF,,
0x4e0A88E9B30Df014dc980ef237D6776f24f23222,,
0x4e6af5F53Bdf601AF620f86405D2D594B1776b13,,
0x4ef25326f1Cd07Ea6A03202F8fd1f29115A44bc2,,
0x4f93E98136F2cf292300b9b268f35D11Debe3065,,
0x4Fc253577d582ab489DD7325e5e77cA2c3CFC3fe,,
0x5116c1D70E3A2Cf55a2502d05F1bc17a0518782E,,
0x52919F9f8A3C1aE0d065A59c85f5C4271f31282b,,
0x532F6a059FfDe26b451148c130Efeffd65d0D473,,
0x537f7D9c153974930631C641851947219f611449,,
0x55dbcD6936aBAdF36Fb4e5a0Ad58237AFA8d9ec2,,
0x567536eE95e3D14471F8d6837EafE327FC9cD59d,,
0x57c8D5d5b87A1580FDAF996cEF674Bb0d7F14C98,,
0x58ca3065C0F24C7c96Aee8d6056b5B5deCf9c2f8,,
0x5B190220162683C85AEC7fba34df0B47aac204B6,,
0x5b7278d6587f8967a447F859903Da8F731135e9a,,
0x5cD487CE4dB7091292F2E914F7B31445Bd4A5E1b,,
0x5D020B78E2BEa908B8C2dD31ec00f0a91d4D4d08,,
0x5dbC1F075E9374dc12bE20EfB677A5abD71784D4,,
0x5e41c0F52a0D7FA33de379e3Fee63358e6C8C851,,
0x5eAb0Ea7AC3cC27f785D8e3fABA56b034aa56208,,
0x6104cA93F672fA2788025Ab94daF7B74DC3D316f,,
0x614857C755739354d68AE0abD53849cf45d6A41D,$3,50.81
0x621C1528829b70bfE6dF7Fa82251ed7271ab8104,,
0x63C99eb862601799EC0e59b23E4Dc67dd042f495,,
0x64D44A0A5dbce1e493FaB74C7305E00aB92cb804,,
0x66018A2AC8F28f4d68d1F018680957F2F22528Da,,
0x6649BcD43767A6fd7B7A10dfc98AbEAa40f9141d,,
0x670f9D9a26D3D42030794ff035d35a67AA092ead,,
0x6792232A31eE55C19cCaf6C3Da64FD8a887C9335,,
0x6804bBB708B8aF0851E2980C8a5E9Abb42ADB179,,
0x68b9d872bfe4C01B8382c206c544A3262486925d,,
0x6a3ABb1d426243756F301dD5beA4aa4f3C1Ec3aF,,
0x6b8e4ba9e7EB50cF8cA6BAa23DF11Af09963e742,,
0x6C1135d1827710b7FEaE184de75E870CF1ef5334,,
0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490,,
0x6DB4741C41D2DAcA5649b733818E4c318Ce1d1c9,,
0x6eA7Bb9bD617af544B353d566CF53536497Ba266,,
0x6eb592CcB44d644f98E8560e632dC0bF09F77d80,,
0x6f4d1eb751FD8A81eEa2427361c7c566b6dD5881,,
0x6f537BB138C9737a32C95DD326569a192A82a587,,
0x7210cC724480C85B893A9FEBBEcC24A8DC4FF1dE,,
0x73f46f17b1a9712262Dc3410B37Eae4233F36FF9,,
0x73fB696745590296B0F3a1FbA99FC27bEAd5717d,,
0x7686AF313F6339f9A1d5A9f687998565141439D4,,
0x769D33Ef956Cb4B87596c8069c06b8096B0bb9C5,,
0x790bFaCaE71576107C068f494c8A6302aea640cb,$0.259455,
0x791a35B005B07deE8E9DDB9b790A55Ea98DF1690,,
0x7B20aa79CBEAd573F6C3b9D04BE1BdB9CfF63c98,,
0x7b2d90380a940d0C7EA3295aA15aA25Cf927C836,,
0x7DE2d123042994737105802D2abD0A10a7BdE276,$0.00000401,
0x7E723D6284077Fe676c4F7Cd41CEd93F6ac59D70,,
0x7F6e5D07F7E90F3edE0A5986671EF7734FBE04A9,,
0x8069080a922834460C3A092FB2c1510224dc066b,$0.00581547,
0x81c55017F7Ce6E72451cEd49FF7bAB1e3DF64d0C,,
0x82a9769C014798f3F9Da817fC4cA5C4abb55F488,,
0x82C7a8f707110f5FBb16184A5933E9F78a34c6ab,,
0x8499e759C3a624a90db184503c5dc74F5040fFE2,,
0x8525F577dC8482a7DD237E3de492E57900d900c3,,
0x85B7E4a6910E2ff9998b573CE5Bfb9F9bC9216Ee,,
0x8752bf7AD53D25A4165b9370F2becc22dD8aE838,,
0x8760acB548366a1E89ba0369f5b321B347B40bD3,,
0x88735C50abbB3658ca4D03E37240fF99A9426b75,,
0x88C64A7D2ecC882D558DD16aBC1537515a78BB7D,,
0x88EF27e69108B2633F8E1C184CC37940A075cC02,,
0x8a6014227138556A259E7B2bF1dcE668F9BdFd06,,
0x8ACD341e4C0F1C329AE33CB4eaAc39e3c1f2C210,,
0x8dD8944320Eb76F8e39C58E7A30d34E7fbA9D719,,
0x8e5C13DC8Bbe95D2e1444F22F7003aAe93d84493,,
0x90D17Ef17132E250F9ed834102c9Ab54d10Bf718,,
0x93E01899c10532d76C0E864537a1D26433dBbDdB,$1,633.07
0x95211069Bf4bf4b2Bf2c5Ef00965eE5B3559B1D5,,
0x95944Eb3cB1886d6A1b5027d386a46b85854B21D,,
0x963bCBf301b8DC7Af72e9Bc3318B4DD996B4D49f,,
0x989812ae9Cb5536048376e6982d120942Ae5DCDa,,
0x98Ff4553A3dCBF5e4Ff8b5d4CC6fb763b6F20174,,
0x99Ce8ed851a21f43eF08efb1EC5f307981c758cb,,
0x9a67C98372a06033C6008710Bee532a44a18cB9D,,
0x9ccB98297a1b57a08CEbaFFfa803db1B468AddA1,,
0x9DeF6778C71d301facFa6Dc74A45227DaD79bf78,,
0x9ea463Ec4cE9E9E5bc9cFd0187C4Ac3a70DD951D,$1,785.36
0x9F295a8a492F31572f88B853B800c75DC8cb6Cc3,,
0xA089273724e07644da9739A708E544800D925115,,
0xA09e7948978F384065E5478565267FafB7901C2E,,
0xA1234cEC7Eb5115994B17e08d41Dbb97AF944C06,,
0xa197D1829BFCa8BfaD6E6d2A6f7580e6b91196e7,,
0xa2CadF11076fA2a33Ec8e599672B2a17A4A2023e,,
0xa360F2aF3F957906468c0FD7526391AeD08aE3DB,$2,689.45
0xa3ea81D043325F72f2f2016322a087f90177bD26,,
0xA44eebd6fdcD3845B8c60055a3b64ff5D3A99BfC,,
0xa48a6F3CEa05c2F54347648A0466252fd161DEf1,,
0xA4A094675bb85653dC2d7Ca42C3eDf580d17D8BE,,
0xa4B5615113aD349Faf52457Bb7c3B9638bC1C054,,
0xA5852382baDf050e99c82d90A4ec0A4c59b30Fc7,,
0xA61f7d298077F463aDAe0eb3d5acB9017Bf20c1E,,
0xa6D82Fc1f99A868EaaB5c935fe7ba9c9e962040E,,
0xA736Fb095bCCF90356cECaE4CEDA5D7899ed8c4A,,
0xA7cB7F55eCe2D1Df3379F303F33DD3E1ee593b8F,,
0xa88b5AeebE9473cEE07F232DA113B97B485B3233,,
0xa91d1F8852Ae5A02416361D2F45a32C207a1DEd3,,
0xa9b0ab55F0749d3261DAbC8Ea703002473f3653e,,
0xab22fD25DDBBB9C3D2c2CEd0fD20E3f2bBb932Bc,,
0xABccaAdd77078A67622dFD5f74066ce4581c0a99,,
0xAC1565e473F69FAdA09661A6B4103FBbF801CeEE,,
0xaf210cd982d10D69AB34558a5FF5c9f5498d367F,,
0xaFEf0965576070D1608F374cb14049EefaD218Ec,,
0xB0b3aA8a76BF99cDbf17a0C1A0223D018138716A,,
0xB334F68bF47C1f1C1556E7034954d389d7FBBF07,,
0xB3C4c62aF4CBa950392058f1389b830f037023aE,,
0xb444208cB0516C150178fCf9a52604BC04A1aCEa,,
0xb621Ec91C7ca5dCfC34448c4E1728c4a06876a38,,
0xb77d7D822612b89fAE15D83fFefd94E24b6f16fF,,
0xB91BAaBd2ce8542ae6772dd6f057d84D4D1f924D,,
0xB9FfE0b8Ee2d1Af94202FFED366520300748A4d8,$1,615.2
0xBa3862B3e9Cf47badB26FB9CAC36A4982fbDcF5E,,
0xbAc5d2C1F334e95eb6C609E059746B5eb4218647,,
0xBc5eaE92E95aDca735eDD3783Cc2ACda8023dad4,,
0xbCE77b8be6A5E933CF910CD1CD9f1b03788933a3,,
0xbcFFc7108921C09401D9e1c233D644A77165d4DC,,
0xc04956C6472CDd58766614f8D47F6826aC477fB9,,
0xc06B4E7F8781bA141DBEc4491C122153b97a7e1c,,
0xC09Ee440407DFe0B13834e0ecBe0523721e6c4bA,,
0xc2e72312ac5771330761d74A4EbED1AfC85aE207,,
0xC448f2d0bB61D65bf1D74a3dc626b7F5A36Ebc85,,
0xc476297F9b26cfa389F287286308eECD9c943dd5,,
0xc56b13ebbCFfa67cFb7979b900b736b3fb480D78,$0.0000262,
0xC5802bCf619301Bdc6B1B9EDA4B6fd26e63339aF,,
0xC614Cfb5cb8e0C7d6a07bc12AFa910eE1f44be8b,,
0xC68EaE3C22FE7A891ec487ECbDC42BB992B3FD87,,
0xC6DfBE173A9E6aBB1ac7b1e9d9d774a7E831299C,,
0xCbc263d3edaf14d9832Cf1212507ce6bb9C63C9f,,
0xcfdfA178F21ac48b547575490c9F99A737D2797a,,
0xd1357F5d1c9f2f5291856FC36Be067e4FE3Dc308,,
0xd14d4E7eb9b36Ae1AC0Efd5E0833bF517EAFd91c,,
0xD1E10C37A27d95D95720291b1Dc6f12F74C71443,$0.00021016,
0xD24C3797d5617bEBb58BF75B9Ef1589fB9bb5adb,,
0xD2873FEb2dd10a731022dC25a548621d0ed66E7B,,
0xD2A9FAD74Ae9885DE256802E0BC36EDCB079E185,,
0xd35998a999C25fdF7BaE5a5fF31C2A84cc0130D5,,
0xd4C2A5C4be6eC37A84a78382C6c7368651D8B443,,
0xd50649AAb1D39d68BC965E0F6D1cfe0010e4908b,$0.01424281,
0xD5B2e34d87DeD27D4b2FAD17d08ee5625121623c,,
0xd5e8b33dceaf121A0AeEf03777B7bFF94B141167,,
0xd608D64D2D9DA1320742d6df06D7323848e35248,,
0xd6d778d86Ddf225e3c02C45D6C6e8Eb3497B452A,,
0xd72128Fd16f5380e739C0127a56D8D36706e0BFe,,
0xD72Dd4eC267b653f4D1226AEBDB6fBd0d200ba7B,,
0xD9b6efc1f3aa4b2400d3FD870784f38EC2B31e6C,,
0xdF30C7f5B368c0e251754E5DC50FBf91C5Dfa479,,
0xDfa157F5D5c5EA2862395afD3BA4e43bf4BAA276,,
0xe067433833636d2a5aCBb42a219C7A97651E63Bd,,
0xe1890F50566527152fDF94aE951C7b006c224467,,
0xe1edB0Fd3b8C4583896dCB7Bf0A103bC53db4E4A,,
0xE3D0FF18432d319b90Bb5428AbD37c9FcDb648ea,,
0xe4D135E87882A7d6B59227eaEBE3ff1bEF9aec0F,,
0xe54dF559348A6eE9b77b06344c1F510a1010bCbD,,
0xE558788785e8C49A8589E87Fb77b18f1130d919E,,
0xe5A1Dd911C289B087202AED0dD85AfbA80373eed,,
0xE5f6C7dfB349A100EbeF14d00b0310d54F5CfB34,,
0xE6b7743e2B9Aa2d0A9B163C4e69186ABb57817D9,,
0xe6EFE601b7d8609EA95C81342e07B52d5c70e708,,
0xe77EE2C7d16482BEe0Da9Ca280e58Dd0186fE234,,
0xE82609A5F55f6f79BDb82013b0cB6Dd8B01FAcF3,,
0xEC0A501c31C9bDdF41d79f1Cd1fE46A512cAC555,,
0xEc6FD3e651957e9132d25eE5317a011F00834736,,
0xeceB53F9CEa1Cd4bDaaB1c7B1828eEF88eE81Ab5,,
0xeD6e0c3eA452B9B0392C46dbeA0ab3EB10082ADb,,
0xEDC90b4F91ae0C376B1BDB6F97721a9514C00B1B,,
0xEDD50BeCE1a87F7b3104633f2C10a1b20C5F49fC,,
0xeFCec6d87e3ce625c90865a49f2b7482963D73fE,,
0xf06Ae95D51C4247DEfEd3317Af07966267dC0159,,
0xF1E5F03086e1c0Ce55E54cd8146BC9c28435346F,,
0xf1F6EA415fd11bDf7E00D5F10da8422bCBB9b07e,,
0xf2aE40d24087ddEb8004473D7Aa3Df70Ebc9Fd88,,
0xF55f482F8F741Eb3FeD48fd327b96E0e049BA29F,,
0xF5676E74623B3495ecfa2A271C9689a4c6Ae8416,,
0xf5DAf1D38fAc40040F1a72EaCe1e72766F7FB1E9,,
0xf61aDA5FE3ea9F919fe5Bd1FF9e809B1F4315285,,
0xF6CaA4bebD8Fab8489bC4708344d9634315c4340,,
0xf72491EBd12789cD237FB68995e60d21Eef20b9d,,
0xF76e6c034Fe81D9A3E0aF79e3966d2893621C970,,
0xfd75a1D3398cA4ae176eB1fAa58b295A0D1f1498,,
0xFE1b153bC194E7B2d2C159CB0aB67a45bD7B7ACE,,
0xfE4455fd433Ed3CA025ec7c43cb8686eD89826CD,$0.00033054,
0xfe81b2bB25C34Dfb2A023d1378a5f41759973067,,
0xff1614C6B220b24D140e64684aAe39067A0f1CD0,,
0xff9315c2c4c0208Edb5152F4c4eBec75e74010c5,,
0xfFE510a92434a0Df346C5E72a3494b043Cf249eB,$0.00013228,
